timbre	quality of a musical tone produced by a musical instrument   (which distinguishes it from others of the same pitch)	Barron4841
timidity	lack of self-confidence or courage	Barron4841
timorous	fearful; timid; demonstrating fear	Barron4841
tipple	drink   (alcoholic beverages) frequently; N: alcoholic drink	Barron4841
tirade	long angry denunciatory speech; diatribe; harangue; extended scolding; denunciation	Barron4841
tardy	slow; sluggish; not on time; late; Ex. tardy arrival	Barron4841
titanic	gigantic; N. titan	Barron4841
tithe	tax of one-tenth   (contributed to a church); V: pay a tithe	Barron4841
titillate	tickle; excite pleasantly; Ex. not to titillate the audience but to enlighten it	Barron4841
tickle	touch   (the body) lightly so as to cause laughter; please	Barron4841
title	name   (of a book, film, etc.); mark of rank; formal appellation as of rank or office   (such as Lord or General); right or claim to possession; championship; Ex. title as head of the family; Ex. title to the estate	Barron4841
titter	nervous giggle; nervous laugh; V.	Barron4841
titular	of a title; in name only; nominal; having the title of an office without the obligations; Ex. titular head of the company	Barron4841
toady	servile flatterer; yes man; sycophant; V: be a toady to; fawn	Barron4841
toga	Roman outer robe	Barron4841
tome	large volume; book	Barron4841
handsome	large in quantity; generous; Ex. handsome reward	Barron4841
tonsure	shaving of the head especially by person entering religious orders; V.	Barron4841
topography	physical features of a region   (such as the shape and height); CF. topo-: place	Barron4841
torpedo	underwater explosive apparatus; V.	Barron4841
torpor	lethargy; sluggishness; dormancy; ADJ. torpid: lethargic; lazy; inactive;   (of an animal) dormant; hibernating	Barron4841
torque	twisting force; force producing rotation	Barron4841
torrent	rushing stream; flood; Ex. The rain fell in torrents.	Barron4841
torrid	  (of weather) hot or scorching; passionate; Ex. torrid love affairs	Barron4841
torso	trunk of statue with head and limbs missing; human trunk	Barron4841
trunk	main wooden stem of a tree; human body excluding the head and limbs; torso; prehensile nose of an elephant	Barron4841
tortuous	winding; full of curves; Ex. tortuous mountain road	Barron4841
totter	shake or move unsteadily; sway as if about to fall	Barron4841
touchstone	stone used to test the fineness of gold alloys; criterion; standard	Barron4841
touchy	oversensitive; easily offended; irasible; delicate; needing delicate handling; Ex. touchy situation	Barron4841
tout	promote or publicize   (one'goods or service); praise excessively   (as a form of advertisement); CF. advertise	Barron4841
toxic	poisonous; N. toxicity	Barron4841
tract	propaganda pamphlet   (esp. by a religious or political group); expanse of land; region of indefinite size; system of related organs; Ex. digestive tract	Barron4841
tractable	docile; easily managed;   (of something) easily changed or molded; N. tractability	Barron4841
traduce	expose to slander	Barron4841
trajectory	path taken by a projectile; Ex. trajectory of a bullet	Barron4841
elevation	elevated position; altitude; height; flat upright side of a building; angle made by pointing a gun; Ex. The elevation of her style is much admired; Ex. front elevation of the house	Barron4841
tranquillity	calmness; peace	Barron4841
transcendent	exceeding ordinary limits; superior; surpassing; V. transcend: go beyond; exceed; surpass; N. transcendancy	Barron4841
transcendental	going beyond common thought or ideas; impossible to understand by practical experiences or practices; known only by studying thoughts or intuition; OP. empirical; CF. transcendentalism	Barron4841
transcribe	copy; write a copy of; N. transcription	Barron4841
transgression	violation of a law; sin; V. transgress: go beyond   (a limit); violate; do wrong	Barron4841
transient	staying for a short time; momentary; temporary; N: one that is transient	Barron4841
transition	going from one state of action to another	Barron4841
transitory	transient; impermanent; fleeting; N. transitoriness	Barron4841
translucent	partly transparent	Barron4841
transmute	transform; change; convert to something different	Barron4841
transparent	permitting light to pass through freely; easily detected; obvious; clear; Ex. transparent lie	Barron4841
transpire	  (of a fact) become known; be revealed; happen; give off   (watery waste matter) through pores	Barron4841
transport	strong emotion; rapture; Ex. in a transport/transports of; V: move to strong emotion; enrapture	Barron4841
trappings	outward decorations; ornaments   (as an outward sign of rank)	Barron4841
traumatic	  (of an experience) deeply shocking; pertaining to an injury caused by violence; N. trauma: serious wound; emotional shock that causes lasting psychological damage	Barron4841
travail	strenuous work; toil; painful labor; labor of childbirth	Barron4841
traverse	go through or across	Barron4841
travesty	copy or example of something that completely misrepresents the true nature of the real thing; comical parody or imitation; treatment aimed at making something appear ridiculous; Ex. travesty of justice; OP. paragon	Barron4841
treatise	article treating a subject systematically and thoroughly	Barron4841
trek	travel; journey; V: make a long difficult journey	Barron4841
tremor	trembling; slight quiver   (as of the earth or from nervous agitation)	Barron4841
tremulous	trembling; wavering	Barron4841
trenchant	cutting; incisive; keen	Barron4841
furrow	long shallow trench made by a plow; deep wrinkle in the skin; V.	Barron4841
trepidation	fear; nervous apprehension	Barron4841
tribulation	suffering; ordeal; distress; trial	Barron4841
tribunal	court of justice	Barron4841
tribune	official of ancient Rome elected by the plebians to protect their rights; protector of the people	Barron4841
tribute	tax levied by a ruler; payment made by one nation to another in acknowledgment of submission; mark of respect   (such as praise or gift); Ex. pay tribute to	Barron4841
trident	three-pronged spear	Barron4841
prong	pointed projecting part	Barron4841
trifling	trivial; unimportant	Barron4841
trifle	something of little importance or value; small amount; Ex. a trifle; V: treat without seriousness; flirt	Barron4841
trigger	set off; start	Barron4841
trilogy	group of three related works   (connected by a shared subject but each complete in itself)	Barron4841
trinket	knickknack; bauble; cheap jewelry	Barron4841
trite	hackneyed; commonplace	Barron4841
trivia	trifles; unimportant matters	Barron4841
troth	pledge of good faith especially in betrothal; betrothal; Ex. by my troth	Barron4841
trough	long narrow container for feeding farm animals; lowest point   (of a wave, business cycle, etc.); long narrow depression as between waves	Barron4841
truculence	aggressiveness; ferocity; ADJ. truculent: aggressive; pugnacious; fierce	Barron4841
truism	self-evident truth	Barron4841
truncate	cut the top off; shorten	Barron4841
tryst	meeting arranged by lovers; arrangement between lovers to meet	Barron4841
tumid	  (of a part of the body) swollen; distended; bombastic; pompous	Barron4841
overblown	inflated; exaggerated	Barron4841
tumult	commotion of a great crowd; riot; noise; uproar; ADJ. tumultuous: noisy and disorderly	Barron4841
tundra	rolling treeless plain in Siberia and arctic North America	Barron4841
rolling	  (of land) rising and falling in long gentle slopes; happening continuously by stages; Ex. rolling devolution of power to local governments	Barron4841
turbid	  (of a liquid) having the sediment disturbed; muddy; thick	Barron4841
turbulence	state of violent agitation; ADJ. turbulent: violently agitated or disturbed	Barron4841
tureen	deep dish for serving soup	Barron4841
turgid	swollen; distended   (as from liquid)	Barron4841
turmoil	extreme confusion; great commotion and confusion; Ex. throw the country into turmoil	Barron4841
turncoat	traitor	Barron4841
turpitude	depravity; baseness; Ex. moral turpitude	Barron4841 Leech
tutelage	guardianship; training; function of a tutor; instruction	Barron4841
tutelary	protective; pertaining to a guardianship; Ex. tutelary deities	Barron4841
tycoon	wealthy and powerful businessperson; wealthy leader; magnate; Ex. business tycoon	Barron4841
typhoon	tropical hurricane or cyclone	Barron4841
tyranny	oppression; cruel government; ADJ. tyrannical: of a tyrant or tyranny; despotic; V. tyrannize: treat tyrannically; oppress	Barron4841
tyro	beginner; novice	Barron4841
ubiquitous	being everywhere; omnipresent; N. ubiquity	Barron4841
wade	walk through a substance, such as water, that impedes movement	Barron4841
ulterior	intentionally hidden; beyond what is evident; situated beyond; unstated and often questionable; Ex. ulterior motive	Barron4841
ultimate	final; not susceptible to further analysis; fundamental; Ex. The sun is the ultimate source of energy.	Barron4841
eventual	happening at last as a result; Ex. eventual victory	Barron4841
ultimatum	last demand; last warning; last statement of conditions that must be met; Ex. They have ignored our ultimatum.	Barron4841
umbrage	resentment; anger; sense of injury or insult; Ex. take umbrage at his rudeness	Barron4841
unaccountable	unexplicable; impossible to account for; unreasonable or mysterious	Barron4841
unanimity	complete agreement; ADJ. unanimous	Barron4841
unassailable	not open to attack; impregnable; not subject to question	Barron4841
unassuaged	unsatisfied; not soothed	Barron4841
unassuming	modest; Ex. the champion'unassuming manner	Barron4841
unbridled	violent; uncontrolled; Ex. unbridled rage/greed	Barron4841
bridle	harness fitted about a horse'head   (used to restrain); curb; check; V: put a bridle on; control or restrain; show anger	Barron4841
uncanny	strange; mysterious; Ex. uncanny knack	Barron4841
knack	special talent; art	Barron4841
unconscionable	unscrupulous; not guided by conscience; excessive; beyond reason; Ex. unconscionable demand	Barron4841
uncouth	boorish; clumsy in speech or behavior; outlandish	Barron4841
unction	the act of anointing with oil; Ex. extreme unction	Barron4841
unctuous	oily; bland; insincerely suave	Barron4841
underlying	lying below; fundamental	Barron4841
undermine	weaken gradually; sap; dig a mine beneath	Barron4841
underscore	underline; emphasize	Barron4841
undulating	moving with a wavelike motion; V. undulate; CF. und: wave	Barron4841
unearth	dig up; discover   (facts) by careful searching; Ex. He unearthed some secrets about her; OP. conceal	Barron4841
unearthly	not earthly; supernatural; weird; ghostly	Barron4841
weird	eerie; strange; unnatural	Barron4841
unequivocal	plain; clear; obvious	Barron4841
unerringly	infallibly; ADJ. unerring: making no mistakes	Barron4841
unexceptionable	entirely acceptable; not offering any basis for criticism	Barron4841
unfaltering	steadfast; firm; not changing	Barron4841
unfeigned	genuine; real	Barron4841
unfetter	liberate; free from chains; V. unfetter	Barron4841
hostage	person who is kept as a prisoner by an enemy so that the other side will do what the enemy demands	Barron4841
